timestamp_ns,bid,ask,mid,spread,last_price,last_qty
49224135030,9971,9977,9974,6,9971,30
49324484497,9903,9931,9917,28,9971,2
49424783454,9903,9931,9917,28,9931,16
49525109860,9903,9931,9917,28,9931,16
49625488547,9946,9977,9961,31,9931,17
49725771690,9946,9977,9961,31,9931,17
49826113253,9946,9977,9961,31,9931,17
49926509848,9965,9977,9971,12,9931,17
50026690912,9965,9977,9971,12,9965,71
50126861169,9965,10005,9985,40,10005,6
50227214108,9965,10005,9985,40,10005,6
50327571638,9965,9974,9969,9,10005,6
50427948447,9965,9974,9969,9,10005,6
50528256241,10008,10016,10012,8,10005,10
50628568420,10008,10016,10012,8,10005,10
50728895723,9898,10016,9957,118,9898,25
50829084081,9898,10016,9957,118,9898,25
50929453721,9882,10016,9949,134,9882,14
51029742605,9882,10016,9949,134,9882,14
51130034659,9882,10016,9949,134,9882,14
51230446232,9882,10016,9949,134,9882,14
51330742797,9983,10016,9999,33,9882,14
51431073025,9983,10020,10001,37,10020,19
51531395948,9983,10020,10001,37,10020,9
51631586426,9983,10042,10012,59,10042,34
51731772729,9983,9985,9984,2,10042,34
51831964419,9983,9985,9984,2,10042,34
51932138484,9983,9985,9984,2,10042,34
52032419809,10039,10042,10040,3,9985,25
52132609109,10039,10042,10040,3,9985,25
52232972423,9983,10000,9991,17,10039,5
52333235747,9983,10000,9991,17,10039,5
52433496600,9983,10000,9991,17,10039,5
52533674143,9983,10042,10012,59,10042,15
52633854732,9993,10042,10017,49,10042,15
52734184388,9993,10042,10017,49,10042,15
52834518252,9993,10042,10017,49,10042,15
52934812039,9942,10042,9992,100,9942,24
53035143834,9942,10056,9999,114,10056,52
53135451527,9942,10056,9999,114,10056,52
53235775936,10009,10056,10032,47,10056,52
53336061139,10009,10056,10032,47,10056,52
53436390616,10009,10067,10038,58,10067,37
53536680477,10009,10091,10050,82,10091,36
53636891430,10009,10045,10027,36,10091,36
53737092727,9920,10045,9982,125,9920,8
53837394731,9920,10045,9982,125,9920,8
53937658691,9920,10045,9982,125,9920,8
54037853822,9882,9917,9899,35,9920,63
54138125959,9882,9917,9899,35,9920,63
54238404717,9882,9917,9899,35,9920,63
54338677232,9882,9917,9899,35,9917,15
54438876232,9882,9917,9899,35,9917,15
54539193855,9882,9917,9899,35,9917,17
54639570527,9930,10035,9982,105,9917,3
54739760107,9930,9947,9938,17,9917,3
54839975554,9930,9947,9938,17,9917,3
54940279902,9882,9947,9914,65,9930,56
55040630477,9882,9947,9914,65,9930,56
55140903677,9882,9951,9916,69,9951,12
55241106417,9882,9951,9916,69,9951,12
55341437760,9882,9975,9928,93,9975,29
55441613779,9882,9975,9928,93,9882,19
55541799068,9882,9975,9928,93,9975,16
55642118895,9976,10035,10005,59,9975,21
55742463250,9976,10035,10005,59,9975,21
55842657027,9919,9961,9940,42,9976,35
55942998354,9919,10035,9977,116,10035,55
56043277689,9919,10035,9977,116,10035,55
56143586983,9978,10035,10006,57,10035,55
56243766057,9919,10035,9977,116,9978,22
56344118841,9874,10035,9954,161,9874,24
56444487838,9874,10091,9982,217,10091,18
56544659294,9874,9892,9883,18,10091,18
56644830603,9874,9892,9883,18,10091,18
56745091113,9874,9892,9883,18,9892,15
56845400256,10000,10091,10045,91,9892,21
56945708813,10000,10077,10038,77,9892,21
57045890139,10000,10077,10038,77,9892,21
57146047585,10000,10012,10006,12,9892,21
57246404245,9874,9940,9907,66,10000,34
57346592666,9874,9940,9907,66,10000,34
57446925261,9874,9940,9907,66,10000,34
57547086316,9874,9940,9907,66,10000,34
57647423059,9874,9940,9907,66,10000,34
57747595409,9874,9940,9907,66,10000,34
57847789154,9874,9908,9891,34,10000,34
57948110144,9874,9908,9891,34,9908,84
58048408562,9865,9908,9886,43,9865,22
58148588203,9865,10006,9935,141,10006,26
58248765458,9900,10006,9953,106,10006,26
58349079124,9900,10006,9953,106,10006,43
58449279766,9900,10006,9953,106,10006,43
58549470444,9900,10006,9953,106,10006,43
58649830494,9900,10006,9953,106,10006,43
58750021277,9900,10006,9953,106,10006,43
58850412103,9885,10006,9945,121,9885,18
58950606089,9956,10006,9981,50,9885,18
59050799437,9956,10006,9981,50,9885,18
59150993816,9956,10025,9990,69,10025,12
59251314879,9956,10079,10017,123,10079,19
59351564972,9956,10078,10017,122,10079,19
59451735489,9956,10078,10017,122,10079,19
59552138600,9956,10078,10017,122,10079,19
59652517012,10001,10078,10039,77,10079,19
59752802051,10001,10079,10040,78,10079,15
59853117899,9956,10079,10017,123,9956,7
59953514873,9956,10079,10017,123,9956,7
60053792541,9956,10079,10017,123,9956,7
60153974013,9956,10091,10023,135,10091,2
60254313407,9956,10091,10023,135,10091,2
60354655902,9956,10091,10023,135,9956,19
60454994330,9956,10091,10023,135,9956,19
60555288248,9956,10092,10024,136,10092,32
60655608981,9976,10092,10034,116,10092,32
60756006542,9976,10002,9989,26,10092,32
60856357924,9976,10002,9989,26,10002,76
60956641790,9976,10002,9989,26,10002,76
61057049936,9976,10002,9989,26,9976,79
61157249941,9976,10093,10034,117,10093,44
61257554062,9976,10093,10034,117,10093,44
61357842532,9976,10063,10019,87,10093,44
61458166961,9976,10063,10019,87,10093,44
61558356806,9921,10063,9992,142,9921,7
61658560516,9921,10063,9992,142,9921,7
61758724459,9959,10063,10011,104,9921,7
61858939957,9959,10063,10011,104,9921,7
61959267204,9959,10021,9990,62,9921,7
62059467823,9959,10021,9990,62,9921,7
62159632334,9959,10021,9990,62,9921,7
62259951093,9959,10017,9988,58,9921,7
62360262351,9959,10017,9988,58,10017,55
62460564405,9939,10017,9978,78,9939,5
62560853561,9939,10017,9978,78,9939,5
62661167705,9939,10017,9978,78,9939,51
62761446476,9939,10017,9978,78,9939,51
62861813376,9939,10017,9978,78,9939,51
62961990824,9939,10017,9978,78,9939,19
63062299218,9939,10017,9978,78,9939,19
63162530482,9939,10017,9978,78,9939,19
63262715029,9939,9951,9945,12,9939,19
63362925355,9967,10017,9992,50,9951,28
63463254539,9967,10017,9992,50,9951,28
63563550832,9967,10017,9992,50,10017,21
63663861194,9967,10017,9992,50,10017,21
63764165809,9967,10017,9992,50,10017,21
63864509339,9967,10017,9992,50,10017,21
63964778668,9967,10017,9992,50,9967,24
64064991973,9967,10017,9992,50,9967,24
64165152286,9921,10017,9969,96,9921,10
64265542354,9921,10017,9969,96,9921,10
64365792971,9909,10017,9963,108,9909,22
64466081812,9909,10017,9963,108,9909,22
64566354123,9909,9945,9927,36,9909,22
64666613658,9909,10021,9965,112,10021,16
64766812908,9909,10021,9965,112,10021,16
64867060557,9909,9980,9944,71,10021,16
64967243411,9909,10036,9972,127,10036,4
65067611765,9909,10036,9972,127,10036,4
65167782860,9909,10036,9972,127,10036,4
65268029933,9909,9998,9953,89,10036,4
65368206195,9909,9998,9953,89,10036,4
65468560748,9909,10036,9972,127,10036,31
65568747856,9909,10036,9972,127,10036,31
65668950669,9909,10036,9972,127,10036,31
65769140801,9909,10036,9972,127,10036,31
65869312451,9909,10036,9972,127,10036,31
65969675890,9909,10036,9972,127,10036,31
66069846116,10011,10036,10023,25,10036,31
66170012419,10011,10036,10023,25,10036,31
66270164033,10011,10036,10023,25,10036,31
66370476537,9900,10036,9968,136,9900,19
66470790802,9900,10042,9971,142,10042,10
66571004344,9900,10042,9971,142,10042,10
66671313474,9900,10042,9971,142,9900,11
66771567630,9900,10042,9971,142,9900,11
66871727910,9916,10042,9979,126,9900,11
66971913325,9916,10022,9969,106,9900,11
67072192844,9916,10022,9969,106,9900,11
67172523944,9916,10022,9969,106,9900,11
67272788691,9916,10022,9969,106,9916,42
67373116924,9916,10022,9969,106,9916,42
67473454362,9916,10022,9969,106,9916,42
67573772677,9916,10022,9969,106,10022,59
67674099769,9916,10042,9979,126,10042,81
67774439959,9993,10042,10017,49,10042,81
67874595161,9916,10042,9979,126,9916,4
67974884961,9916,10038,9977,122,9916,4
68075152157,9972,10038,10005,66,9916,4
68175529112,9972,10038,10005,66,9972,22
68275728970,9972,10038,10005,66,9972,22
68376064731,9972,10044,10008,72,10044,17
68476377325,9972,10047,10009,75,10047,9
68576682977,9972,10057,10014,85,10057,45
68676928482,9972,10057,10014,85,10057,45
68777095638,9972,10057,10014,85,10057,45
68877394973,9972,10066,10019,94,10066,7
68977558990,9972,10066,10019,94,10066,7
69077735160,9972,10066,10019,94,10066,7
69178049436,9972,10066,10019,94,9972,59
69278431627,10058,10066,10062,8,9972,59
69378792827,10058,10066,10062,8,9972,59
69479185731,10058,10069,10063,11,10069,14
69579488578,10058,10069,10063,11,10069,14
69679798450,9972,10069,10020,97,10058,19
69780132243,9916,10069,9992,153,9916,26
69880455768,9916,10069,9992,153,9916,26
69980717864,9916,10069,9992,153,9916,26
70080885810,9916,10069,9992,153,10069,50
70181225282,9916,10069,9992,153,10069,50
70281537432,9916,10069,9992,153,10069,50
70381829486,9887,10069,9978,182,9888,32
70482021434,9887,10069,9978,182,9888,32
70582373115,9924,10069,9996,145,9888,32
70682652253,9929,10069,9999,140,9888,32
70782905064,9929,10069,9999,140,9888,32
70883159286,9929,10069,9999,140,9888,32
70983495354,9929,10069,9999,140,9888,32
71083790596,9929,10069,9999,140,9888,32
71184091431,10004,10069,10036,65,9888,32
71284430447,9929,10001,9965,72,10004,19
71384745952,9929,9989,9959,60,10004,19
71484951775,9929,10001,9965,72,10001,15
71585249450,9929,10001,9965,72,10001,15
71685547354,10046,10065,10055,19,10001,43
71785884621,10046,10070,10058,24,10070,53
71886255443,10046,10070,10058,24,10070,53
71986544762,10046,10070,10058,24,10070,53
72086848653,10046,10070,10058,24,10070,53
72187206515,9929,10026,9977,97,10046,4
72287601107,9929,10026,9977,97,10046,4
72387773390,9929,10026,9977,97,10046,4
72488085959,9984,10026,10005,42,10046,4
72588440337,9984,10070,10027,86,10070,22
72688606598,9929,10070,9999,141,9929,3
72788784694,9929,10070,9999,141,9929,3
72889123246,9929,10071,10000,142,10071,11
72989436391,9929,10071,10000,142,10071,13
73089724037,9929,10071,10000,142,10071,13
73189899745,9929,10071,10000,142,9929,14
73290043179,9929,10071,10000,142,10071,15
73390300333,9929,10071,10000,142,10071,14
73490552031,9929,10071,10000,142,10071,14
73590741327,9929,10071,10000,142,10071,14
73690927560,9929,10071,10000,142,9929,37
73791205622,9999,10071,10035,72,9929,37
73891586974,9999,10071,10035,72,9929,37
73991923606,9999,10071,10035,72,9929,37
74092203223,10025,10071,10048,46,9929,37
74192583353,10025,10071,10048,46,9929,37
74292767071,10025,10071,10048,46,9929,37
74393110258,9999,10071,10035,72,9999,70
74493509404,9999,10032,10015,33,9999,70
74593699826,9929,9963,9946,34,9968,29
74694003911,9929,10077,10003,148,10077,23
74794263682,9929,9971,9950,42,10077,23
74894617242,9929,9971,9950,42,10077,23
74994925082,9929,9949,9939,20,10077,23
75095120782,9929,9971,9950,42,9971,17
75195507098,9936,9971,9953,35,9971,17
75295795976,9956,9971,9963,15,9971,17
75396106710,9956,9971,9963,15,9956,20
75496432907,9956,9971,9963,15,9956,27
75596721923,9956,9971,9963,15,9956,18
75696930025,9926,9971,9948,45,9926,11
75797053833,9924,9971,9947,47,9924,12
75897222358,9924,9971,9947,47,9924,12
75997557474,10009,10077,10043,68,9971,16
76097746552,10009,10077,10043,68,9971,16
76197922059,10009,10077,10043,68,10009,18
76298248698,10009,10079,10044,70,10079,4
76398579741,10009,10079,10044,70,10079,27
76498915753,10009,10052,10030,43,10079,27
76599235968,10009,10052,10030,43,10009,37
76699491245,10009,10083,10046,74,10083,1
76799846824,10009,10083,10046,74,10009,10
76900129000,10009,10044,10026,35,10009,10
77000461295,10009,10044,10026,35,10044,17
77100793747,10009,10044,10026,35,10044,17
77201172403,10009,10044,10026,35,10044,17
77301521751,10009,10044,10026,35,10044,17
77401800829,10009,10044,10026,35,10044,17
77502146572,9954,9965,9959,11,10009,11
77602497716,9954,9965,9959,11,10009,11
77702643239,9954,9965,9959,11,9954,24
77802907753,9988,10044,10016,56,9965,68
77903056921,10062,10083,10072,21,10044,47
78003391538,10062,10083,10072,21,10044,47
78103594777,10062,10083,10072,21,10044,47
78203775296,10062,10083,10072,21,10044,47
78303945684,9973,10083,10028,110,9973,59
78404286288,9973,10066,10019,93,9973,59
78504563697,9973,10066,10019,93,9973,59
78604864034,9973,10027,10000,54,9973,59
78705185137,9973,10027,10000,54,9973,59
78805522965,9973,10027,10000,54,9973,59
78905716840,9973,10027,10000,54,9973,59
79005990835,9973,10027,10000,54,10027,17
79106406802,9973,10027,10000,54,10027,17
79206715593,9973,10027,10000,54,9973,18
79307057858,9973,10027,10000,54,10027,53
79407253542,9973,9975,9974,2,10027,53
79507607228,9973,9975,9974,2,10027,53
79607945157,9973,9975,9974,2,10027,53
79708280350,9950,9975,9962,25,9950,48
79808550038,9950,9975,9962,25,9950,48
79908706196,9950,9975,9962,25,9975,39
80008974175,9941,9975,9958,34,9941,5
80109270067,9941,9975,9958,34,9941,5
80209589899,9941,9975,9958,34,9975,17
80309923963,9941,10083,10012,142,10066,48
80410270652,9941,10016,9978,75,10066,48
80510516417,9941,10016,9978,75,9941,35
80610713338,9941,10016,9978,75,9941,35
80710910481,9941,10016,9978,75,9941,55
80811167981,9957,10016,9986,59,9941,55
80911359509,9957,10016,9986,59,10016,39
81011699885,9957,10016,9986,59,10016,39
81111898960,9957,10083,10020,126,10083,13
81212214208,9957,10083,10020,126,10083,13
81312519158,10070,10083,10076,13,10083,13
81412838457,10070,10083,10076,13,10083,13
81513168269,10070,10083,10076,13,10083,13
81613450973,10070,10083,10076,13,10083,15
81713795813,10070,10083,10076,13,10083,15
81814119862,10070,10083,10076,13,10083,15
81914448797,10070,10083,10076,13,10083,15
82014638123,10070,10083,10076,13,10083,30
82114825914,10070,10083,10076,13,10083,30
82215152746,10070,10083,10076,13,10083,30
82315488898,10061,10083,10072,22,10061,24
82415792644,10061,10088,10074,27,10088,22
82516100406,10061,10088,10074,27,10088,22
82616443457,9963,10088,10025,125,9963,8
82716592158,9963,10088,10025,125,9963,8
82816866105,9963,10088,10025,125,9963,8
82917044692,9963,10088,10025,125,9963,8
83017387312,9967,10088,10027,121,9963,8
83117668372,9967,10088,10027,121,9963,8
83217990573,9967,10088,10027,121,9963,8
83318192090,9967,10088,10027,121,9963,8
83418636894,9967,10089,10028,122,10089,4
83518929810,9967,10089,10028,122,10089,40
83619304055,10022,10089,10055,67,10089,40
83719672380,10022,10089,10055,67,10089,40
83819857125,10022,10089,10055,67,10089,40
83920056724,10022,10031,10026,9,10089,40
84020396662,10084,10089,10086,5,10031,24
84120588941,10084,10089,10086,5,10031,24
84220770120,10022,10089,10055,67,10022,29
84320984707,10022,10089,10055,67,10022,29
84421308683,10022,10093,10057,71,10093,2
84521562365,10022,10093,10057,71,10093,2
84621891641,10086,10093,10089,7,10093,2
84722083159,10086,10093,10089,7,10093,25
84822418221,10022,10093,10057,71,10022,16
84922591641,9963,10093,10028,130,9963,36
85022784437,9963,10039,10001,76,9963,36
85122987916,9978,10039,10008,61,9963,36
85223320866,9978,10039,10008,61,9963,36
85323634278,9978,10093,10035,115,10093,5
85423967308,9978,10093,10035,115,10093,5
85524364952,9978,10093,10035,115,9978,28
85624557679,9978,10093,10035,115,9978,28
85724828229,9963,10093,10028,130,9963,33
85825080785,9963,10093,10028,130,10093,33
85925440554,9963,10093,10028,130,10093,33
86025631760,9963,10038,10000,75,10093,33
86125884812,9963,10038,10000,75,10093,33
86226231792,9963,10012,9987,49,10093,33
86326509511,9963,9992,9977,29,10093,33
86426812686,9963,9989,9976,26,10093,33
86527085381,9957,9989,9973,32,9957,9
86627384041,9957,9989,9973,32,9957,9
86727654504,9957,9989,9973,32,9957,9
86827857195,9957,9989,9973,32,9957,9
86928231195,9941,9957,9949,16,9957,55
87028552158,9941,9957,9949,16,9957,55
87128743998,9941,9957,9949,16,9957,55
87228961182,9941,9985,9963,44,9985,46
87329315886,9953,9985,9969,32,9985,46
87429643428,9953,9989,9971,36,9989,70
87529834829,9953,9989,9971,36,9989,70
87630035587,9953,9989,9971,36,9989,70
87730431770,9953,9989,9971,36,9989,70
87830773854,9953,10012,9982,59,10012,1
87931111638,9953,10012,9982,59,10012,1
88031434602,9953,10012,9982,59,10012,1
88131619224,9941,10012,9976,71,9941,10
88231954599,9941,9998,9969,57,9941,10
88332168476,9933,9939,9936,6,9941,28
88432503468,9942,9998,9970,56,9939,28
88532786053,9931,9998,9964,67,9931,32
88632984154,9931,9998,9964,67,9998,10
88733304996,9931,9998,9964,67,9998,10
88833634329,9931,9998,9964,67,9998,10
88933930597,9931,9998,9964,67,9998,12
89034270088,9931,10012,9971,81,10012,26
89134607968,9931,10012,9971,81,10012,26
89234900669,9931,9969,9950,38,10012,26
89335175845,9931,9969,9950,38,10012,26
89435521707,9924,9969,9946,45,9924,46
89535715641,9924,9969,9946,45,9924,46
89635899641,9922,9969,9945,47,9922,28
89736221761,9922,9969,9945,47,9922,28
89836538856,9922,9969,9945,47,9922,28
89936841647,9916,9969,9942,53,9916,47
90037133184,9916,9956,9936,40,9916,47
90137389694,9916,9956,9936,40,9956,17
90237568136,9916,9956,9936,40,9956,17
90337833858,9916,9956,9936,40,9956,17
90438207453,9916,9956,9936,40,9956,17
90538482971,9916,9956,9936,40,9956,17
90638652657,9952,9956,9954,4,9956,17
90738849601,9952,9956,9954,4,9956,17
90839193379,9952,9956,9954,4,9956,17
90939536243,9913,9956,9934,43,9913,4
91039819498,9913,9956,9934,43,9913,4
91140152519,9913,9956,9934,43,9913,4
91240497168,9913,9956,9934,43,9913,4
91340775351,9913,9969,9941,56,9969,45
91440979639,9913,9969,9941,56,9969,45
91541291417,9908,9969,9938,61,9908,26
91641546305,9908,9995,9951,87,9995,4
91741867104,9908,9949,9928,41,9995,4
91842049925,9908,9995,9951,87,9995,19
91942406299,9908,9995,9951,87,9995,19
92042584130,9944,9995,9969,51,9995,19
92142742342,9944,9995,9969,51,9995,19
92242912131,9944,9995,9969,51,9995,56
92343318834,9907,9995,9951,88,9907,20
92443629809,9907,10004,9955,97,10004,63
92543843421,9912,10004,9958,92,10004,63
92644139800,9912,10012,9962,100,10012,50
92744428474,9983,10012,9997,29,10012,50
92844614670,9990,10012,10001,22,10012,50
92944949268,9999,10012,10005,13,10012,50
93045286087,9999,10012,10005,13,10012,50
93145480644,9999,10012,10005,13,10012,50
93245789115,9999,10012,10005,13,9999,38
93346078343,9999,10038,10018,39,10038,1
93446455616,9999,10053,10026,54,10053,11
93546785771,9999,10053,10026,54,10053,11
93646923070,9999,10053,10026,54,10053,25
93747177238,9999,10053,10026,54,10053,25
93847523524,9999,10053,10026,54,10053,25
93947694143,9990,10053,10021,63,9990,11
94047895831,10054,10063,10058,9,10053,26
94148256249,9941,10063,10002,122,9941,58
94248618813,9941,10063,10002,122,9941,58
94348795813,9941,10063,10002,122,9941,58
94449116190,9955,10063,10009,108,9941,58
94549465720,9955,10063,10009,108,9941,58
94649644391,9955,10063,10009,108,9941,58
94749972136,9955,10063,10009,108,9941,58
94850299006,9941,9944,9942,3,9955,25
94950672665,9941,9944,9942,3,9955,25
95050874153,9941,9944,9942,3,9955,25
95151163104,9941,10063,10002,122,10039,30
95251547888,9941,10063,10002,122,10039,30
95351801864,9941,10063,10002,122,10039,30
95452106680,9941,10080,10010,139,10080,26
95552467108,9907,10080,9993,173,9907,28
95652854125,9907,9926,9916,19,9907,28
95753216250,9907,9926,9916,19,9907,28
95853527012,9907,9983,9945,76,9983,3
95953831118,9907,9983,9945,76,9983,3
96054104521,9938,9983,9960,45,9983,3
96154302725,9938,10093,10015,155,10093,19
96254618907,9938,10093,10015,155,9938,15
96354943418,9907,10093,10000,186,9907,1
96455229945,9907,9947,9927,40,9907,1
96555557644,9907,9947,9927,40,9907,1
96655721170,9907,9947,9927,40,9907,1
96755940321,10078,10093,10085,15,9947,48
96856228856,10078,10093,10085,15,9947,48
96956534554,10078,10093,10085,15,9947,48
97056913364,10078,10093,10085,15,9947,48
97157231771,10078,10094,10086,16,10094,35
97257501950,10078,10094,10086,16,10078,17
97357816685,10078,10094,10086,16,10078,17
97458153168,10078,10094,10086,16,10094,37
97558504742,9906,10094,10000,188,9906,5
97658691255,9906,10095,10000,189,10095,35
97759012685,9906,10095,10000,189,10095,35
97859388611,9906,9977,9941,71,10095,35
97959581984,9900,9977,9938,77,9900,4
98059772837,9892,9977,9934,85,9892,5
